"Town","FIPS","Year","Year Submitted","Town Profile Year","Entry","Rank","Variable","Measure Type","Value"
"Shelton","0900168170",2013,2014,2016,"BIC Consumer Products Manufacturing",10,"Percent of Top 10 Total Grand List","Percent",2.98
"Shelton","0900168170",2016,2017,2017,"Scinto Robert",1,"Percent of Top 10 Total Grand List","Percent",43.43
"Shelton","0900168170",2016,2017,2017,"United Illuminating Company",2,"Percent of Top 10 Total Grand List","Percent",15.47
"Shelton","0900168170",2016,2017,2017,"Avalonbay Communities",3,"Percent of Top 10 Total Grand List","Percent",8.87
"Shelton","0900168170",2016,2017,2017,"Aquarion Water Co",4,"Percent of Top 10 Total Grand List","Percent",5.88
"Shelton","0900168170",2016,2017,2017,"Pitney Bowes Inc.",5,"Percent of Top 10 Total Grand List","Percent",6.26
"Shelton","0900168170",2016,2017,2017,"Shelton Properties LLC",6,"Percent of Top 10 Total Grand List","Percent",5.32
"Shelton","0900168170",2016,2017,2017,"Shelton Square Limited Partnership",7,"Percent of Top 10 Total Grand List","Percent",4.26
"Shelton","0900168170",2016,2017,2017,"HN Property Owner LLC",8,"Percent of Top 10 Total Grand List","Percent",3.77
"Shelton","0900168170",2016,2017,2017,"RA 710 Bridgeport Avenue LLC",9,"Percent of Top 10 Total Grand List","Percent",3.59
"Shelton","0900168170",2016,2017,2017,"International Place LLC",10,"Percent of Top 10 Total Grand List","Percent",3.15
"Shelton","0900168170",2013,2014,2016,"Scinto Robert",1,"Percent of Total Grand List","Percent",4.96
"Shelton","0900168170",2013,2014,2016,"Pitney Bowes Inc.",2,"Percent of Total Grand List","Percent",1
"Shelton","0900168170",2013,2014,2016,"United Illuminating",3,"Percent of Total Grand List","Percent",0.97
"Shelton","0900168170",2013,2014,2016,"Aquarion Water Co",4,"Percent of Total Grand List","Percent",0.81
"Shelton","0900168170",2013,2014,2016,"Health New of Califorina Real Estate",5,"Percent of Total Grand List","Percent",0.73
"Shelton","0900168170",2013,2014,2016,"AvalonBay Communications",6,"Percent of Total Grand List","Percent",0.67
"Shelton","0900168170",2013,2014,2016,"Blakeman Construction",7,"Percent of Total Grand List","Percent",0.53
"Shelton","0900168170",2013,2014,2016,"RA710 Bridgeport Ave",8,"Percent of Total Grand List","Percent",0.4
"Shelton","0900168170",2013,2014,2016,"Shelton Square Limited Partnership",9,"Percent of Total Grand List","Percent",0.37
"Shelton","0900168170",2013,2014,2016,"BIC Consumer Products Manufacturing",10,"Percent of Total Grand List","Percent",0.32
"Shelton","0900168170",2016,2017,2017,"Scinto Robert",1,"Percent of Total Grand List","Percent",4.56
"Shelton","0900168170",2016,2017,2017,"United Illuminating Company",2,"Percent of Total Grand List","Percent",1.63
"Shelton","0900168170",2016,2017,2017,"Avalonbay Communities",3,"Percent of Total Grand List","Percent",0.93
"Shelton","0900168170",2016,2017,2017,"Aquarion Water Co",4,"Percent of Total Grand List","Percent",0.62
"Shelton","0900168170",2016,2017,2017,"Pitney Bowes Inc.",5,"Percent of Total Grand List","Percent",0.66
"Shelton","0900168170",2016,2017,2017,"Shelton Properties LLC",6,"Percent of Total Grand List","Percent",0.56
"Shelton","0900168170",2016,2017,2017,"Shelton Square Limited Partnership",7,"Percent of Total Grand List","Percent",0.45
"Shelton","0900168170",2016,2017,2017,"HN Property Owner LLC",8,"Percent of Total Grand List","Percent",0.4
"Shelton","0900168170",2016,2017,2017,"RA 710 Bridgeport Avenue LLC",9,"Percent of Total Grand List","Percent",0.38
"Shelton","0900168170",2016,2017,2017,"International Place LLC",10,"Percent of Total Grand List","Percent",0.33
"Sherman","0900168310",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Grand List Value","Number",5317662
"Sherman","0900168310",2014,2015,2016,"Eight Ninety Sherman Carlson LLC",2,"Grand List Value","Number",3100304
"Sherman","0900168310",2014,2015,2016,"Dorothy Morton Cherry",3,"Grand List Value","Number",2798000
"Sherman","0900168310",2014,2015,2016,"Mill Pond Farm",4,"Grand List Value","Number",2781400
"Sherman","0900168310",2014,2015,2016,"River Oaks of Sherman Golf Club Inc",5,"Grand List Value","Number",2781400
"Sherman","0900168310",2014,2015,2016,"Paul Wolansky & Lois Goldring",6,"Grand List Value","Number",2355500
"Sherman","0900168310",2014,2015,2016,"Jonathan Glashow",7,"Grand List Value","Number",2279500
"Sherman","0900168310",2014,2015,2016,"Francis & Suzanne Boggan",8,"Grand List Value","Number",2130800
"Sherman","0900168310",2014,2015,2016,"Samuel & Louise Edelman",9,"Grand List Value","Number",2087600
"Sherman","0900168310",2014,2015,2016,"Philip Korsant",10,"Grand List Value","Number",2002700
"Sherman","0900168310",2015,2017,2017,"CT Light & Power",1,"Grand List Value","Number",4952993
"Sherman","0900168310",2015,2017,2017,"Eight Ninety Sherman Carlson LLC",2,"Grand List Value","Number",3097832
"Sherman","0900168310",2015,2017,2017,"Cherry Dorthy Morton",3,"Grand List Value","Number",2798000
"Sherman","0900168310",2015,2017,2017,"Mill Pond Farm",4,"Grand List Value","Number",2781400
"Sherman","0900168310",2015,2017,2017,"River Oaks of Sherman Golf Club Inc",5,"Grand List Value","Number",2675480
"Sherman","0900168310",2015,2017,2017,"Edelman Samuel L & Louise B",6,"Grand List Value","Number",2603400
"Sherman","0900168310",2015,2017,2017,"Wolansky Paul TR & Goldring Lois R TR",7,"Grand List Value","Number",2355500
"Sherman","0900168310",2015,2017,2017,"Glashow Jonathan",8,"Grand List Value","Number",2279500
"Sherman","0900168310",2015,2017,2017,"Boggan Francis J & Suzane P",9,"Grand List Value","Number",2130800
"Sherman","0900168310",2015,2017,2017,"Korsant Philip B",10,"Grand List Value","Number",2012310
"Sherman","0900168310",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Net Grand List","Percent",0.8
"Sherman","0900168310",2014,2015,2016,"Eight Ninety Sherman Carlson LLC",2,"Percent of Net Grand List","Percent",0.46
"Sherman","0900168310",2014,2015,2016,"Dorothy Morton Cherry",3,"Percent of Net Grand List","Percent",0.42
"Sherman","0900168310",2014,2015,2016,"Mill Pond Farm",4,"Percent of Net Grand List","Percent",0.42
"Sherman","0900168310",2014,2015,2016,"River Oaks of Sherman Golf Club Inc",5,"Percent of Net Grand List","Percent",0.42
"Sherman","0900168310",2014,2015,2016,"Paul Wolansky & Lois Goldring",6,"Percent of Net Grand List","Percent",0.35
"Sherman","0900168310",2014,2015,2016,"Jonathan Glashow",7,"Percent of Net Grand List","Percent",0.34
"Sherman","0900168310",2014,2015,2016,"Francis & Suzanne Boggan",8,"Percent of Net Grand List","Percent",0.32
"Sherman","0900168310",2014,2015,2016,"Samuel & Louise Edelman",9,"Percent of Net Grand List","Percent",0.31
"Sherman","0900168310",2014,2015,2016,"Philip Korsant",10,"Percent of Net Grand List","Percent",0.3
"Sherman","0900168310",2015,2017,2017,"CT Light & Power",1,"Percent of Net Grand List","Percent",0.73
"Sherman","0900168310",2015,2017,2017,"Eight Ninety Sherman Carlson LLC",2,"Percent of Net Grand List","Percent",0.46
"Sherman","0900168310",2015,2017,2017,"Cherry Dorthy Morton",3,"Percent of Net Grand List","Percent",0.41
"Sherman","0900168310",2015,2017,2017,"Mill Pond Farm",4,"Percent of Net Grand List","Percent",0.41
"Sherman","0900168310",2015,2017,2017,"River Oaks of Sherman Golf Club Inc",5,"Percent of Net Grand List","Percent",0.39
"Sherman","0900168310",2015,2017,2017,"Edelman Samuel L & Louise B",6,"Percent of Net Grand List","Percent",0.38
"Sherman","0900168310",2015,2017,2017,"Wolansky Paul TR & Goldring Lois R TR",7,"Percent of Net Grand List","Percent",0.35
"Sherman","0900168310",2015,2017,2017,"Glashow Jonathan",8,"Percent of Net Grand List","Percent",0.34
"Sherman","0900168310",2015,2017,2017,"Boggan Francis J & Suzane P",9,"Percent of Net Grand List","Percent",0.31
"Sherman","0900168310",2015,2017,2017,"Korsant Philip B",10,"Percent of Net Grand List","Percent",0.3
"Sherman","0900168310",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Top 10 Total Grand List","Percent",19.24
"Sherman","0900168310",2014,2015,2016,"Eight Ninety Sherman Carlson LLC",2,"Percent of Top 10 Total Grand List","Percent",11.22
"Sherman","0900168310",2014,2015,2016,"Dorothy Morton Cherry",3,"Percent of Top 10 Total Grand List","Percent",10.12
"Sherman","0900168310",2014,2015,2016,"Mill Pond Farm",4,"Percent of Top 10 Total Grand List","Percent",10.06
"Sherman","0900168310",2014,2015,2016,"River Oaks of Sherman Golf Club Inc",5,"Percent of Top 10 Total Grand List","Percent",10.06
"Sherman","0900168310",2014,2015,2016,"Paul Wolansky & Lois Goldring",6,"Percent of Top 10 Total Grand List","Percent",8.52
"Sherman","0900168310",2014,2015,2016,"Jonathan Glashow",7,"Percent of Top 10 Total Grand List","Percent",8.25
"Sherman","0900168310",2014,2015,2016,"Francis & Suzanne Boggan",8,"Percent of Top 10 Total Grand List","Percent",7.71
"Sherman","0900168310",2014,2015,2016,"Samuel & Louise Edelman",9,"Percent of Top 10 Total Grand List","Percent",7.55
"Sherman","0900168310",2014,2015,2016,"Philip Korsant",10,"Percent of Top 10 Total Grand List","Percent",7.25
"Sherman","0900168310",2015,2017,2017,"CT Light & Power",1,"Percent of Top 10 Total Grand List","Percent",17.89
"Sherman","0900168310",2015,2017,2017,"Eight Ninety Sherman Carlson LLC",2,"Percent of Top 10 Total Grand List","Percent",11.19
"Sherman","0900168310",2015,2017,2017,"Cherry Dorthy Morton",3,"Percent of Top 10 Total Grand List","Percent",10.11
"Sherman","0900168310",2015,2017,2017,"Mill Pond Farm",4,"Percent of Top 10 Total Grand List","Percent",10.05
"Sherman","0900168310",2015,2017,2017,"River Oaks of Sherman Golf Club Inc",5,"Percent of Top 10 Total Grand List","Percent",9.66
"Sherman","0900168310",2015,2017,2017,"Edelman Samuel L & Louise B",6,"Percent of Top 10 Total Grand List","Percent",9.4
"Sherman","0900168310",2015,2017,2017,"Wolansky Paul TR & Goldring Lois R TR",7,"Percent of Top 10 Total Grand List","Percent",8.51
"Sherman","0900168310",2015,2017,2017,"Glashow Jonathan",8,"Percent of Top 10 Total Grand List","Percent",8.23
"Sherman","0900168310",2015,2017,2017,"Boggan Francis J & Suzane P",9,"Percent of Top 10 Total Grand List","Percent",7.7
"Sherman","0900168310",2015,2017,2017,"Korsant Philip B",10,"Percent of Top 10 Total Grand List","Percent",7.27
"Sherman","0900168310",2014,2015,2016,"Connecticut Light and Power Inc.",1,"Percent of Total Grand List","Percent",0.77
"Sherman","0900168310",2014,2015,2016,"Eight Ninety Sherman Carlson LLC",2,"Percent of Total Grand List","Percent",0.45
"Sherman","0900168310",2014,2015,2016,"Dorothy Morton Cherry",3,"Percent of Total Grand List","Percent",0.41
"Sherman","0900168310",2014,2015,2016,"Mill Pond Farm",4,"Percent of Total Grand List","Percent",0.4
"Sherman","0900168310",2014,2015,2016,"River Oaks of Sherman Golf Club Inc",5,"Percent of Total Grand List","Percent",0.4
"Sherman","0900168310",2014,2015,2016,"Paul Wolansky & Lois Goldring",6,"Percent of Total Grand List","Percent",0.34
"Sherman","0900168310",2014,2015,2016,"Jonathan Glashow",7,"Percent of Total Grand List","Percent",0.33
"Sherman","0900168310",2014,2015,2016,"Francis & Suzanne Boggan",8,"Percent of Total Grand List","Percent",0.31
"Sherman","0900168310",2014,2015,2016,"Samuel & Louise Edelman",9,"Percent of Total Grand List","Percent",0.3
"Sherman","0900168310",2014,2015,2016,"Philip Korsant",10,"Percent of Total Grand List","Percent",0.29
"Sherman","0900168310",2015,2017,2017,"CT Light & Power",1,"Percent of Total Grand List","Percent",0.73
"Sherman","0900168310",2015,2017,2017,"Eight Ninety Sherman Carlson LLC",2,"Percent of Total Grand List","Percent",0.45
"Sherman","0900168310",2015,2017,2017,"Cherry Dorthy Morton",3,"Percent of Total Grand List","Percent",0.41
"Sherman","0900168310",2015,2017,2017,"Mill Pond Farm",4,"Percent of Total Grand List","Percent",0.41
"Sherman","0900168310",2015,2017,2017,"River Oaks of Sherman Golf Club Inc",5,"Percent of Total Grand List","Percent",0.39
"Sherman","0900168310",2015,2017,2017,"Edelman Samuel L & Louise B",6,"Percent of Total Grand List","Percent",0.38
"Sherman","0900168310",2015,2017,2017,"Wolansky Paul TR & Goldring Lois R TR",7,"Percent of Total Grand List","Percent",0.35
"Sherman","0900168310",2015,2017,2017,"Glashow Jonathan",8,"Percent of Total Grand List","Percent",0.33
"Sherman","0900168310",2015,2017,2017,"Boggan Francis J & Suzane P",9,"Percent of Total Grand List","Percent",0.31
"Sherman","0900168310",2015,2017,2017,"Korsant Philip B",10,"Percent of Total Grand List","Percent",0.3
"Simsbury","0900368940",2013,2014,2016,"Hartford Life and Accident Ins Co",1,"Grand List Value","Number",42567580
"Simsbury","0900368940",2013,2014,2016,"E and A/I and I and G Commons LP",2,"Grand List Value","Number",23450000
"Simsbury","0900368940",2013,2014,2016,"Connecticut Light & Power Co.",3,"Grand List Value","Number",22208346
"Simsbury","0900368940",2013,2014,2016,"Executive Risk Indemnity Inc",4,"Grand List Value","Number",17247680
"Simsbury","0900368940",2013,2014,2016,"Simsbury Hopmeadow Street",5,"Grand List Value","Number",13248530
"Simsbury","0900368940",2013,2014,2016,"Hoffman Enterprises Limited Partnership",6,"Grand List Value","Number",10613400
"Simsbury","0900368940",2013,2014,2016,"Simsbury Commons North E&A",7,"Grand List Value","Number",8864800
"Simsbury","0900368940",2013,2014,2016,"Mill Commons LLC",8,"Grand List Value","Number",8482450
"Simsbury","0900368940",2013,2014,2016,"Woodgreen Simsbury",9,"Grand List Value","Number",8464400
"Simsbury","0900368940",2013,2014,2016,"River Bend Development",10,"Grand List Value","Number",6478380
"Simsbury","0900368940",2013,2014,2017,"Hartford Life and Accident Ins Co",1,"Grand List Value","Number",42567580
"Simsbury","0900368940",2013,2014,2017,"E and A/I and I and G Commons LP",2,"Grand List Value","Number",23450000
"Simsbury","0900368940",2013,2014,2017,"Connecticut Light & Power Co.",3,"Grand List Value","Number",22208346
"Simsbury","0900368940",2013,2014,2017,"Executive Risk Indemnity Inc",4,"Grand List Value","Number",17247680
"Simsbury","0900368940",2013,2014,2017,"Simsbury Hopmeadow Street",5,"Grand List Value","Number",13248530
"Simsbury","0900368940",2013,2014,2017,"Hoffman Enterprises Limited Partnership",6,"Grand List Value","Number",10613400
"Simsbury","0900368940",2013,2014,2017,"Simsbury Commons North E&A",7,"Grand List Value","Number",8864800
"Simsbury","0900368940",2013,2014,2017,"Mill Commons LLC",8,"Grand List Value","Number",8482450
"Simsbury","0900368940",2013,2014,2017,"Woodgreen Simsbury",9,"Grand List Value","Number",8464400
"Simsbury","0900368940",2013,2014,2017,"River Bend Development",10,"Grand List Value","Number",6478380
"Simsbury","0900368940",2013,2014,2016,"Hartford Life and Accident Ins Co",1,"Percent of Net Grand List","Percent",1.89
"Simsbury","0900368940",2013,2014,2016,"E and A/I and I and G Commons LP",2,"Percent of Net Grand List","Percent",1.04
"Simsbury","0900368940",2013,2014,2016,"Connecticut Light & Power Co.",3,"Percent of Net Grand List","Percent",0.99
"Simsbury","0900368940",2013,2014,2016,"Executive Risk Indemnity Inc",4,"Percent of Net Grand List","Percent",0.77
"Simsbury","0900368940",2013,2014,2016,"Simsbury Hopmeadow Street",5,"Percent of Net Grand List","Percent",0.59
"Simsbury","0900368940",2013,2014,2016,"Hoffman Enterprises Limited Partnership",6,"Percent of Net Grand List","Percent",0.47
"Simsbury","0900368940",2013,2014,2016,"Simsbury Commons North E&A",7,"Percent of Net Grand List","Percent",0.39
"Simsbury","0900368940",2013,2014,2016,"Mill Commons LLC",8,"Percent of Net Grand List","Percent",0.38
"Simsbury","0900368940",2013,2014,2016,"Woodgreen Simsbury",9,"Percent of Net Grand List","Percent",0.38
"Simsbury","0900368940",2013,2014,2016,"River Bend Development",10,"Percent of Net Grand List","Percent",0.29
"Simsbury","0900368940",2013,2014,2017,"Hartford Life and Accident Ins Co",1,"Percent of Net Grand List","Percent",1.89
"Simsbury","0900368940",2013,2014,2017,"E and A/I and I and G Commons LP",2,"Percent of Net Grand List","Percent",1.04
"Simsbury","0900368940",2013,2014,2017,"Connecticut Light & Power Co.",3,"Percent of Net Grand List","Percent",0.99
"Simsbury","0900368940",2013,2014,2017,"Executive Risk Indemnity Inc",4,"Percent of Net Grand List","Percent",0.77
"Simsbury","0900368940",2013,2014,2017,"Simsbury Hopmeadow Street",5,"Percent of Net Grand List","Percent",0.59
"Simsbury","0900368940",2013,2014,2017,"Hoffman Enterprises Limited Partnership",6,"Percent of Net Grand List","Percent",0.47
"Simsbury","0900368940",2013,2014,2017,"Simsbury Commons North E&A",7,"Percent of Net Grand List","Percent",0.39
"Simsbury","0900368940",2013,2014,2017,"Mill Commons LLC",8,"Percent of Net Grand List","Percent",0.38
"Simsbury","0900368940",2013,2014,2017,"Woodgreen Simsbury",9,"Percent of Net Grand List","Percent",0.38
"Simsbury","0900368940",2013,2014,2017,"River Bend Development",10,"Percent of Net Grand List","Percent",0.29
"Simsbury","0900368940",2013,2014,2016,"Hartford Life and Accident Ins Co",1,"Percent of Top 10 Total Grand List","Percent",26.34
"Simsbury","0900368940",2013,2014,2016,"E and A/I and I and G Commons LP",2,"Percent of Top 10 Total Grand List","Percent",14.51
"Simsbury","0900368940",2013,2014,2016,"Connecticut Light & Power Co.",3,"Percent of Top 10 Total Grand List","Percent",13.74
"Simsbury","0900368940",2013,2014,2016,"Executive Risk Indemnity Inc",4,"Percent of Top 10 Total Grand List","Percent",10.67
"Simsbury","0900368940",2013,2014,2016,"Simsbury Hopmeadow Street",5,"Percent of Top 10 Total Grand List","Percent",8.2
